id,brewery_id,name,cat_id,style_id,abv,descript,rating,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,1237,Two Lions Pale Ale,3,26,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,1237,Baden Powell Cream Ale,8,95,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,1237,Dominion Lager,8,95,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,1381,Yippee IPA,3,31,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,1381,Downtown Brown,3,38,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,453,Tropical Lager,8,95,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,453,Honey Brown,8,95,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,453,IPA,3,31,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,453,Game Day,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,453,Red Truck Ale,3,33,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,453,Red Truck Lager,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,828,Pale Ale,3,26,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,828,Premium Gold,8,95,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,873,India Pale Ale,3,26,5.8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,873,Oatmeal Stout,3,42,6.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,873,Cream Ale,8,95,4.8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,873,Blonde Draft,-1,-1,4.8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,598,Hefeweizen,4,50,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,598,Island Lager,8,95,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,598,English Bay Pale Ale,3,26,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,598,Kitsilano Maple Cream Ale,8,95,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,598,Cypress Honey Lager,8,95,4.7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,457,Pelican Bay Brown,3,38,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,457,Marina Light Lager,-1,-1,4.7,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,457,Haupenthal Hefeweizen,4,50,4.8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,457,Old Bridge Dark Lager,8,95,5.3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,457,Johnston Pilsener,-1,-1,4.9,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,457,Cartwright Pale Ale,3,26,4.3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,1307,15,-1,-1,10,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,202,Gueuze Bio / Organic Gueuze,5,70,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,1178,Hopluia,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,995,Czech Premium Lager,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,935,Bobby,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,590,1916 Irish Stout,3,42,3.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,590,Model-A-Tor Doppelbock,7,90,7.4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,590,Wilsteraner Altbier,3,38,5.6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,590,Eighty-Shilling Scottish Ale (80/-),-1,-1,5.3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,647,Dark Lager,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,647,Lager Beer,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,647,Premium Light Lager Beer,8,95,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,236,Trademark English Pale,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,829,Jolly Roger,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,829,Firkin IPA,3,31,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,829,Portage Bay Pilsener,-1,-1,5.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,829,Old Seattle Lager,8,95,4.3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,829,Nightwatch Dark Ale,2,25,5.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,829,Islander Pale Ale,3,26,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,829,Salmon Bay E.S.B.,-1,-1,5.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,829,Clipper Gold Hefeweizen,8,95,5.2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,829,Flagship Red Alt Ale,3,33,5.2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,123,Slam Dunkelweizen,-1,-1,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,123,Trombipulator,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,123,Faux Paddy Irish Ale,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,123,Black Mulligan Dublin Stout,3,42,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,123,Coal Creek Porter,2,25,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,123,Atlas Amber Ale,3,33,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,123,Prime Time Pale Ale,3,26,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,123,Snow Melt Nitrogen Pale,3,26,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,123,Old Rip Oatmeal Stout,3,42,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,123,Scarlet Fire IPA,3,31,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,496,The Immortal IPA,3,31,6.3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,496,Whoville Weizenbock,4,55,6.6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,497,Warminster Special Bitter,-1,-1,3.8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,497,AK-47 Malt Liquor,-1,-1,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,497,Foster Child Australian Lager,8,95,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,496,Avatar Jasmine IPA,-1,-1,6.2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,496,BiFrÃ¶st Winter Ale,3,26,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,496,Elysian Fields Pale Ale,3,26,4.8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,496,Loki,-1,-1,4.8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,496,Zephyrus Pilsner,-1,-1,4.7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,496,Perseus Porter,2,25,5.4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,496,The Wise ESB,1,5,5.9,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,496,Ambrosia Maibock,7,90,5.3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,496,BÃªte Blanche,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,984,Auld Acquaintance Spiced Ale,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,984,India Pale Ale,3,26,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,984,Oatmeal Stout,3,42,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,984,Kilt Lifter Scotch Ale,1,15,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,984,Pale Ale,3,26,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,984,Weisse,8,95,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1296,Imperial Stout,3,42,6.2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,1296,Imperial I.P.A.,3,26,7.2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1296,India Pale Ale,3,26,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,1296,N.W. Pale Ale,3,26,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,1296,Bock,7,90,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,1296,Weissbier,8,95,4.3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,1296,Saison,-1,-1,5.7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,1296,Pilsner,-1,-1,4.7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,842,Nebraska Bitter,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,842,Irish Stout,3,42,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,842,I.M. Pale,3,26,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,842,Wheat Beer,8,95,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,842,Golden,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,842,Porter,2,25,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,842,Terminator Stout,3,42,6.45,"Black as the darkest night, rich as the most decadent dessert, Terminator is for the true stout lover. This is a full bodied and flavor packed ale which draws it's robust complexity from kiln-baked specialty grains. Look for a wide array of toasted, chocolate, nutty and coffee-like flavors in every pint! The devoted swear by it, and it remains one of our top selling ales year after year.",5,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,842,India Pale Ale,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,842,Hammerhead Ale,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,445,Icebreaker Barley Wine,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,445,Industrial IPA,3,32,7.4,"This one's a butt-kicker! Essentially, the same recipe as the IPA, but with approximately 25% more grain and twice the hops!",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,445,IPA,3,31,6.2,"OUR FLAGSHIP BEER, the one for which we're known throughout the Puget Sound. Columbus hops impart intense bitterness with flavors of grapefruit and a hint of cedar.",2,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,445,Possession Porter,2,25,5.6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,445,Steamer Glide Stout,3,42,4.8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,445,E.S.B.,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,445,Brown Ale,3,38,5.6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,445,Golden Ale,-1,-1,5.2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,445,Hefe-Weizen,4,50,5.8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,445,Lighthouse Ale,3,26,4.3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,475,Golden,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,1124,Gale Force IPA,3,31,5.6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,1124,Porter,2,25,5.8,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,1124,Nut Brown,3,38,4.3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,1124,Amber Ale,3,38,5.1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,1124,Hefe Weizen,8,95,4.6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,1124,Maibock,7,90,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,1124,Sequoia Red,3,33,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,1124,Homeport Blonde,-1,-1,4.6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,1151,Skibbereen Stout,3,42,5.3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,1151,Red Card Lager,-1,-1,6.65,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,1151,Navidad,3,33,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,1151,Free Bike Amber,3,33,4.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,1151,Highwater Porter,2,25,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,1151,Skagit Brown Ale,3,38,4.8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,1151,Yellowjacket Pale Ale,3,26,4.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,1151,Dutch Girl Lager,-1,-1,4.3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,1151,Del Rio Lager,8,95,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,504,Barleywine,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,504,Imperial Pale,3,26,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,504,Spring Bock,7,90,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,504,Irish Stout,3,42,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,504,India Pale Ale,3,26,6.6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,504,Porter,2,25,5.9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,504,Firehouse Red,3,33,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,504,Tacoma Brew,-1,-1,5.1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,504,Hefeweizen,4,50,4.3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,504,Belgian White,-1,-1,4.1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,526,Poseidon Imperial Stout,3,42,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,526,Thornton Creel Ale,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,526,Blonde Ale,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,526,Light,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,526,WinterFish Ale,3,26,7.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,526,Mudshark Porter,2,25,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,526,Organic India Pale Ale,3,31,6.7,"Fish Tale Organic India Pale Ale is a medium-bodied beer with a rich golden color. The organic pale and crystal malts lay down a firm malt body. This provides the backbone for an assertive hop profile featuring organic Pacific Gem. The moment the Mighty Fish Brewers sampled this pungent and resinous New Zealand hop, they knew it would be perfect for their Organic I.P.A. The result: A Cascadian treasure.",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,526,Wild Salmon Pale Ale,3,26,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,526,Organic Amber Ale,3,33,5,"Medium-bodied with an appealing amber hue, this is the First Ale of the Republic. Its organic pale, Munich, and crystal malts create a gentle sweet character that is difficult to resist.  From organic Hallertauer hops come a zesty flavor and aroma that beautifully balance Organic Amber's malt profile. The result: Truly delicious ale that salutes organic farmers and all the goodness they bring to our tables.",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,526,Blind Pig Dunkelweizen,8,95,4.7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,526,Whistling Pig Hefeweizen,8,95,4.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,1030,Snow Cap,1,13,7,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,1030,DPA,3,26,5.1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,1030,Krystal Weizen,8,95,4.9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,1030,Thunder Head IPA,3,31,6.7,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,1030,Amber Weizen,8,95,5.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,1030,Hefeweizen,8,95,5.2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,1030,Curve Ball,-1,-1,4.8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,704,Bourbon Barrel Stout,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,704,Oak Stout,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,704,Two Frog Dubbel,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,704,Farm Frog,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,704,Frosty Frog,3,26,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,494,Dry Hopped IPA,3,31,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,494,No Doubt Stout,3,42,5.75,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,494,Riot Ale,3,26,7.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,494,IPA,3,31,5.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,494,Alembic Pale,3,26,5.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,494,Luna Weizen,8,95,4.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,966,Castaway Barley Wine Winter Ale,-1,-1,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,966,Blacktop Porter,2,25,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,966,Puget Porter,2,25,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,966,Rat City IPA,3,31,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,966,Fauntleroy Stout,3,42,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,966,Alki Ale,3,26,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,966,Vashon Old Stock Ale,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,966,Admiral ESB,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,966,Driftwood Ale,3,26,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,770,Kataja Olut IVB,-1,-1,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,1185,Cream Stout,3,42,6.5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,526,Leviathan 2004,-1,-1,10,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,160,MoJo India Pale Ale,3,31,6.8,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,526,Old Woody 2005,1,13,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,103,Weisse,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,431,Urthel Hop-It,5,72,9.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,641,Super Natural Oatmeal Stout,3,42,8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,432,Flemish Primitive Wild Ale (Pig Nun),-1,-1,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,432,Andelot Cuvee Diabolique,-1,-1,8.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,432,Lozen Boer Abt,-1,-1,10,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,641,Imperial Gold Malt Liquor,8,95,9.9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,1177,Double Daddy,3,26,9.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,1072,Old Crustacean Barleywine 2005,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,622,Fred,-1,-1,10,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,21,Wee Heavy,1,15,9.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,709,Porter,2,25,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,540,Horn Dog,3,35,10.2,"By far the biggest dog in the yard... Horn Dog Barley Wine is a dark and malty English-style Barely Wine that is aged for a minimum of three months before being packaged. Like a fine wine, this beer will only get better with age when stored at optimum conditions.",5,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,137,Nut Brown Ale,3,38,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,137,Chaser Pale,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,270,Trappist Extra,-1,-1,9.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,174,Brune,-1,-1,9.5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,459,Olde School Barleywine,3,35,15.04,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,1115,Urbock 23Â°,7,92,9.6,Schloss Eggenberg Urbock 23Â° is one of the strongest beers in the world. We keep the Urbock 23Â° in our Schloss cellars for 9 months until it is dark gold and strongly matured. Urbock 23Â° has received the highest acknowledgments and honours at international exhibitions and world evaluations. It is brewed exclusively from natural raw ingredients after the purity requirement of 1516. Schloss Eggenberg Urbock is filled in a 0.33 litre designer bottle embossed with Schloss Eggenberg and in barrels for the export (20 and 30 litre).,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,447,Double Diamond Winter,-1,-1,8.5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,1204,Stone IPA,3,31,6.9,"An \India Pale Ale\"" by definition is highly hopped and high in alcohol (ours is 6.9% alc./vol.).

Medium Bodied Refreshing Ale
Light-medium malt character with a heavy dose of over the top hops! Two full weeks of \""dry hopping\"" give this beer its abundant hop aroma and crisp hop flavor.""",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,188,Scaldis Prestige,-1,-1,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,432,Flemish Primitive Wild Ale (Surly Bird),-1,-1,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,623,Red Menace Big Amber,3,33,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,174,Blonde,-1,-1,7.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,297,St. Sebastiaan Golden,-1,-1,7.7,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,221,Pils,-1,-1,4.7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,221,Hefe-Weizen,4,50,5.2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,368,Xingu,7,86,4.7,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,562,Slip Knot Imperial IPA 2006,3,31,7.8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,447,Bottleworks IPA,3,31,8.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,919,Old Rasputin Russian Imperial Stout,3,43,9,"Produced in the tradition of 18th Century English brewers who supplied the court of Russia's Catherine the Great, Old Rasputin seems to develop a cult following wherever it goes. It's a rich, intense brew with big complex flavors and a warming finish.",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,604,Yeti Imperial Stout,3,43,9.5,"Traditionally, Imperial Stouts, the biggest and boldest of all stouts, were brewed with massive amounts of roasted malts and hops, resulting in a velvety smooth but robust beer characterized by high alcohol content and extremely high hop bitterness. Meeting the challenge of this aggressive, challenging beer style, Great Divideâ€™s Yeti Imperial Stout is an onslaught of the senses. An almost viscous, inky-black brew, Yeti opens with a massive, roasty, chocolate, coffee malt flavor that eventually gives way to rich toffee and burnt caramel notes. Packed with an enormous quantity of American hops, Yetiâ€™s hop profile reveals a slightly citrusy, piney, and wonderfully dry hoppy finish.",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,745,Hefe-Weizen Dunkel,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,745,Winter-Traum,7,84,5.4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,301,Poperings Hommel Ale,3,26,7.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,907,Smoked Rye Bock,8,95,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,1263,Russian Imperial Stout,3,42,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,190,Jenlain St Druon de Sebourg,-1,-1,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,196,Les Sans Culottes,-1,-1,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,202,Bruocsella 1900 Grand Cru,5,70,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,188,Scaldis / Bush Amber 12%,-1,-1,12,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,590,Princess of Darkness Porter,2,25,4.6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,590,Impromptu Pale Ale,3,26,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,590,Steinworthy Oktoberfest,7,84,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,590,DSB / Dusters Special Bitter,-1,-1,5.6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,590,Bugeater Brown Ale,3,38,4.4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,590,Tin Lizzie Hefeweizen,4,50,5.5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,590,All-American Lager (discontinued),-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,590,Heavenly Helles,-1,-1,5.3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,169,Orval Trappist Ale,5,72,6.9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,270,Trappist Bruin Bier / BiÃ¨re Brune,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,7,Rochefort 8,-1,-1,9.2,"Yellowish-brown colour, with a more pronounced aroma, more fruits and a slight amount of Demi-Sec. This variety constitutes the largest proportion of production.",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,271,Satan Red,-1,-1,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,671,Entire Stout,3,42,4.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,1056,Ivanhoe,3,26,5.2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,277,XX Bitter,-1,-1,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,359,Moza,7,90,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,370,Negra,7,86,5.4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,1003,Stout,3,42,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,717,Porter,2,25,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,717,Oktoberfest,7,84,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,717,Tip Top Pale Ale,3,26,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,1303,DoppelSticke,7,90,8.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,1303,Sticke,3,38,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,1303,Alt,3,38,4.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
